Data;Valori;Latitude;Longitude
04/05/2016 13:00;4.7;450538;72341
04/05/2016 14:00;3.6;450538;72341
04/05/2016 15:00;4.5;450538;72341
04/05/2016 16:00;4.0;450538;72341
04/05/2016 17:00;2.8;450538;72341
04/05/2016 18:00;2.3;450538;72341
04/05/2016 19:00;2.1;450538;72341
04/05/2016 20:00;1.5;450538;72341
04/05/2016 21:00;1.3;450538;72341
04/05/2016 22:00;1.6;450538;72341
04/05/2016 23:00;2.1;450538;72341
05/05/2016 00:00;2.3;450538;72341
05/05/2016 01:00;2.1;450538;72341
05/05/2016 02:00;2.2;450538;72341
05/05/2016 03:00;1.6;450538;72341
05/05/2016 04:00;2.6;450538;72341
05/05/2016 05:00;4.6;450538;72341
