0.28015;51.498;-28.611;-14.438;14.173;1
0.28035;51.498;-34.534;-21.343;13.191;1
0.28055;51.498;-4.097;-28.855;12.115;1
0.28075;51.498;-4.097;-28.855;12.115;1
0.28094;51.498;-45.111;-33.851;1.126;1
0.28114;51.498;-42.233;-30.085;12.148;1
0.28134;51.498;-35.813;-22.343;1.347;1
0.28154;51.498;-35.813;-22.343;1.347;1
0.28174;51.498;-36.156;-20.027;16.129;1
0.28194;51.498;-33.088;-20.125;12.962;1
0.28214;51.498;-33.088;-20.125;12.962;1
0.28234;51.498;-26.896;-13.662;13.233;1
0.28254;51.498;-18.603;-0.32637;15.339;1
0.28274;51.498;-18.603;-0.32637;15.339;1
0.28294;51.498;-0.11795;0.69217;0.81012;1
0.28314;51.498;0.28466;0.78044;0.49579;1
0.28334;51.498;0.28466;0.78044;0.49579;1
0.28354;51.498;0.63872;0.86082;0.2221;1
0.28374;51.498;-0.50752;-0.25769;0.24983;1
0.28394;51.498;-0.026478;0.80904;0.83552;1
0.28413;51.498;-0.026478;0.80904;0.83552;1
0.28433;51.498;15.056;17.358;0.23019;1
0.27556;51.497;-0.47745;-0.10995;0.3675;1
0.27576;51.497;-0.47745;-0.10995;0.3675;1
0.27596;51.497;-3.099;-19.902;11.088;1
0.27616;51.497;-57.543;-38.704;18.839;1
0.27636;51.497;-57.543;-38.704;18.839;1
0.27656;51.497;-24.425;-0.8778;15.647;1
0.27676;51.497;1.119;15.369;0.41794;1
0.27696;51.497;1.119;15.369;0.41794;1
0.27716;51.497;36.261;38.404;0.21432;1
0.27975;51.497;-0.31329;-0.15857;0.15472;1
0.27995;51.497;-0.99547;-0.55561;0.43987;1
0.28015;51.497;-0.99547;-0.55561;0.43987;1
0.28035;51.497;-0.74551;-0.49884;0.24667;1
0.28055;51.497;-13.693;-0.54719;0.8221;1
0.28075;51.497;-13.693;-0.54719;0.8221;1
0.28094;51.497;-14.065;-0.91628;0.49025;1
0.28114;51.497;-16.539;-0.79125;0.86264;1
0.28134;51.497;-1.686;-0.14928;15.368;1
0.28154;51.497;-1.686;-0.14928;15.368;1
0.28174;51.497;-19.909;0.34706;2.338;1
0.28194;51.497;-20.724;-0.57983;14.925;1
0.28214;51.497;-20.724;-0.57983;14.925;1
0.28234;51.497;-16.955;0.58919;22.846;1
0.28254;51.497;-0.51158;0.87307;13.847;1
0.28274;51.497;-0.51158;0.87307;13.847;1
0.28294;51.497;14.084;15.856;0.17716;1
0.27516;51.497;-0.79963;-0.7727;0.026927;1
0.27536;51.497;-75.893;-52.073;2.382;1
0.27556;51.497;-72.945;-4.871;24.235;1
0.27576;51.497;-72.945;-4.871;24.235;1
0.27596;51.497;-10.107;-0.96986;0.040836;1
0.27656;51.497;10.087;18.337;0.82492;1
0.27676;51.497;45.241;4.575;0.050902;1
0.27696;51.497;45.241;4.575;0.050902;1
0.27496;51.497;-50.725;-29.905;2.082;1
0.27516;51.497;-50.725;-29.905;2.082;1
0.27536;51.497;-6.881;-41.854;26.956;1
0.27556;51.497;-42.104;-20.246;21.858;1
0.27576;51.497;-42.104;-20.246;21.858;1
0.27596;51.497;0.0063391;14.803;14.739;1
0.27616;51.497;63.097;70.268;0.71707;1
0.27636;51.497;63.097;70.268;0.71707;1
0.27476;51.497;-16.142;-0.83088;0.7833;1
0.27496;51.497;-59.963;-35.466;24.497;1
0.27516;51.497;-59.963;-35.466;24.497;1
0.27536;51.497;-3.882;-19.439;19.381;1
0.27556;51.497;-15.765;-0.44023;11.363;1
0.27576;51.497;-15.765;-0.44023;11.363;1
0.27596;51.497;18.489;26.066;0.75773;1
0.27616;51.497;58.949;68.177;0.92276;1
0.27636;51.497;58.949;68.177;0.92276;1
0.27476;51.497;-38.956;-23.844;15.112;1
0.27496;51.497;-37.025;-17.295;19.729;1
0.27516;51.497;-37.025;-17.295;19.729;1
0.27536;51.497;-0.6136;0.087785;0.70139;1
0.27556;51.497;15.316;17.495;0.2179;1
0.27576;51.497;15.316;17.495;0.2179;1
0.27437;51.496;-14.461;-13.817;0.064392;1
0.27457;51.496;-14.461;-13.817;0.064392;1
0.27476;51.496;-36.723;-18.773;17.949;1
0.27496;51.496;-0.28753;0.33928;0.62681;1
0.27516;51.496;-0.28753;0.33928;0.62681;1
0.26858;51.496;35.352;3.573;0.037755;1
0.26878;51.496;35.352;3.573;0.037755;1
0.26898;51.496;29.997;40.158;10.161;1
0.26918;51.496;36.354;42.373;0.60192;1
0.26938;51.496;36.354;42.373;0.60192;1
0.26958;51.496;3.464;35.745;0.11049;1
0.26838;51.496;27.471;40.333;12.862;1
0.26858;51.496;0.22363;44.645;42.409;1
0.26878;51.496;0.22363;44.645;42.409;1
0.26898;51.496;-0.11819;37.463;38.645;1
0.26918;51.496;0.42534;31.201;26.948;1
0.26938;51.496;0.42534;31.201;26.948;1
0.26958;51.496;1.009;23.072;12.982;1
0.26978;51.496;0.64249;15.708;0.9283;1
0.26998;51.496;0.64249;15.708;0.9283;1
0.27018;51.496;0.36713;11.987;0.83153;1
0.27038;51.496;0.29509;0.68533;0.39025;1
0.27058;51.496;0.29509;0.68533;0.39025;1
0.27078;51.496;-13.043;-10.892;0.21512;1
0.27098;51.496;-33.318;-31.159;0.21597;1
0.27118;51.496;-30.837;-28.251;0.25859;1
0.27138;51.496;-30.837;-28.251;0.25859;1
0.27177;51.496;-11.717;-10.732;0.098521;1
0.27197;51.496;-11.717;-10.732;0.098521;1
0.27217;51.496;-17.768;-16.091;0.16769;1
0.27237;51.496;-22.772;-21.799;0.097333;1
0.27257;51.496;-22.772;-21.799;0.097333;1
0.26799;51.496;-0.019171;37.308;3.75;1
0.26819;51.496;-0.019171;37.308;3.75;1
0.26838;51.496;-57.281;-0.11869;56.094;1
0.26858;51.496;-35.489;0.85185;44.007;1
0.26878;51.496;-35.489;0.85185;44.007;1
0.26898;51.496;-3.303;0.59354;38.965;1
0.26918;51.496;-24.755;12.938;37.694;1
0.26938;51.496;-24.755;12.938;37.694;1
0.26958;51.496;-16.481;0.43832;20.864;1
0.26978;51.496;-18.224;-0.20867;16.137;1
0.26998;51.496;-18.224;-0.20867;16.137;1
0.27018;51.496;-20.688;-0.4858;1.583;1
0.27038;51.496;-19.412;-0.94123;0.99997;1
0.27058;51.496;-31.802;-27.343;0.44594;1
0.27078;51.496;-31.802;-27.343;0.44594;1
0.27098;51.496;-4.915;-41.841;0.73095;1
0.27217;51.496;-40.071;-34.946;0.51242;1
0.27237;51.496;-28.921;-25.706;0.32145;1
0.27257;51.496;-28.921;-25.706;0.32145;1
0.26779;51.495;28.771;40.587;11.816;1
0.26799;51.495;-0.63411;0.3519;0.986;1
0.26819;51.495;-0.63411;0.3519;0.986;1
0.26838;51.495;-50.063;-25.015;25.048;1
0.26858;51.495;-7.037;-31.704;38.667;1
0.26878;51.495;-7.037;-31.704;38.667;1
0.26898;51.495;-62.038;-22.653;39.385;1
0.26918;51.495;-53.764;-13.603;40.162;1
0.26938;51.495;-53.764;-13.603;40.162;1
0.26958;51.495;-4.549;-14.248;31.242;1
0.26978;51.495;-43.024;-19.869;23.156;1
0.26998;51.495;-43.024;-19.869;23.156;1
0.27018;51.495;-44.117;-23.021;21.096;1
0.27038;51.495;-42.841;-26.121;1.672;1
0.27058;51.495;-50.562;-40.991;0.95714;1
0.27078;51.495;-50.562;-40.991;0.95714;1
0.27098;51.495;-5.244;-40.827;11.613;1
0.27118;51.495;-4.713;-37.663;0.94669;1
0.27138;51.495;-4.713;-37.663;0.94669;1
0.27157;51.495;-4.412;-34.648;0.94727;1
0.27177;51.495;-3.125;-24.052;0.71978;1
0.27197;51.495;-3.125;-24.052;0.71978;1
0.27217;51.495;-17.767;-11.308;0.64589;1
0.27237;51.495;-0.52031;-0.37469;0.14562;1
0.27257;51.495;-0.52031;-0.37469;0.14562;1
0.26739;51.495;0.46928;23.998;19.305;1
0.26759;51.495;0.46928;23.998;19.305;1
0.26779;51.495;-23.806;0.80308;31.837;1
0.26799;51.495;-21.284;-0.13577;19.926;1
0.26819;51.495;-21.284;-0.13577;19.926;1
0.26838;51.495;-57.965;-29.221;28.744;1
0.26858;51.495;-84.172;-41.489;42.683;1
0.26878;51.495;-84.172;-41.489;42.683;1
0.26898;51.495;-81.808;-41.703;40.106;1
0.26918;51.495;-78.255;-4.157;36.685;1
0.26938;51.495;-78.255;-4.157;36.685;1
0.26958;51.495;-74.499;-3.314;41.358;1
0.26978;51.495;-6.789;-38.118;29.772;1
0.26998;51.495;-67.546;-41.184;26.362;1
0.27018;51.495;-67.546;-41.184;26.362;1
0.27038;51.495;-57.361;-36.247;21.114;1
0.27058;51.495;-48.092;-36.622;1.147;1
0.27078;51.495;-48.092;-36.622;1.147;1
0.27098;51.495;-47.986;-34.121;13.865;1
0.27118;51.495;-43.102;-31.413;11.689;1
0.27138;51.495;-43.102;-31.413;11.689;1
0.27157;51.495;-26.587;-15.363;11.224;1
0.27177;51.495;-0.37042;0.095901;0.46632;1
0.27197;51.495;-0.37042;0.095901;0.46632;1
0.26719;51.495;-0.24629;17.916;20.379;1
0.26739;51.495;-32.834;0.19471;34.781;1
0.26759;51.495;-32.834;0.19471;34.781;1
0.26779;51.495;-55.738;-20.763;34.975;1
0.26799;51.495;-79.868;-35.914;43.954;1
0.26819;51.495;-79.868;-35.914;43.954;1
0.26838;51.495;-88.769;-38.408;50.361;1
0.26858;51.495;-90.238;-44.652;45.585;1
0.26878;51.495;-90.238;-44.652;45.585;1
0.26898;51.495;-8.81;-44.544;43.556;1
0.26918;51.495;-84.459;-44.125;40.334;1
0.26938;51.495;-84.459;-44.125;40.334;1
0.26958;51.495;-80.126;-38.405;41.722;1
0.26978;51.495;-53.026;-25.721;27.305;1
0.26998;51.495;-43.226;-20.104;23.122;1
0.27018;51.495;-43.226;-20.104;23.122;1
0.27038;51.495;-32.857;-14.908;17.949;1
0.27058;51.495;-23.664;-1.112;12.544;1
0.27078;51.495;-23.664;-1.112;12.544;1
0.27098;51.495;-18.605;-1.135;0.72549;1
0.27118;51.495;-20.392;-14.978;0.54147;1
0.27138;51.495;-20.392;-14.978;0.54147;1
0.27157;51.495;-0.41702;-0.14928;0.26774;1
0.27177;51.495;22.753;24.194;0.14412;1
0.27197;51.495;22.753;24.194;0.14412;1
0.26679;51.495;0.19108;10.729;0.88186;1
0.26699;51.495;0.19108;10.729;0.88186;1
0.26719;51.495;-39.253;-12.333;26.919;1
0.26739;51.495;-72.127;-31.651;40.476;1
0.26759;51.495;-72.127;-31.651;40.476;1
0.26779;51.495;-78.603;-37.246;41.357;1
0.26799;51.495;-6.752;-26.466;41.053;1
0.26819;51.495;-6.752;-26.466;41.053;1
0.26838;51.495;-77.491;-15.472;62.019;1
0.26858;51.495;-8.354;-2.799;5.555;1
0.26878;51.495;-8.354;-2.799;5.555;1
0.26898;51.495;-86.304;-42.749;43.555;1
0.26918;51.495;-70.637;-22.313;48.324;1
0.26938;51.495;-36.641;-0.10458;35.595;1
0.26958;51.495;-36.641;-0.10458;35.595;1
0.26978;51.495;-0.26453;1.378;16.425;1
0.26998;51.495;-2.003;0.20023;22.032;1
0.27018;51.495;-2.003;0.20023;22.032;1
0.27038;51.495;-0.8353;0.72123;15.565;1
0.27058;51.495;0.11577;0.88797;0.7722;1
0.27078;51.495;0.11577;0.88797;0.7722;1
0.27118;51.495;0.74953;0.79077;0.041239;1
0.27138;51.495;0.74953;0.79077;0.041239;1
0.26679;51.495;-30.878;-12.779;18.099;1
0.26699;51.495;-30.878;-12.779;18.099;1
0.26719;51.495;-72.175;-35.669;36.506;1
0.26739;51.495;-6.118;-23.947;37.233;1
0.26759;51.495;-6.118;-23.947;37.233;1
0.26779;51.495;-49.946;-14.876;3.507;1
0.26799;51.495;-38.862;-0.314;35.722;1
0.26819;51.495;-38.862;-0.314;35.722;1
0.26838;51.495;-41.365;0.74644;48.829;1
0.26858;51.495;-62.305;0.063659;62.942;1
0.26878;51.495;-62.305;0.063659;62.942;1
0.26898;51.495;-73.972;-3.149;42.482;1
0.26918;51.495;-31.808;0.46831;36.491;1
0.26938;51.495;-0.7968;23.013;30.982;1
0.26958;51.495;-0.7968;23.013;30.982;1
0.26978;51.495;22.306;27.539;0.52334;1
0.26659;51.494;0.35001;0.7697;0.41969;1
0.26679;51.494;-46.706;-23.449;23.257;1
0.26699;51.494;-46.706;-23.449;23.257;1
0.26719;51.494;-53.259;-24.277;28.982;1
0.26739;51.494;-38.272;-0.41264;34.146;1
0.26759;51.494;-38.272;-0.41264;34.146;1
0.26779;51.494;-21.289;0.74951;28.784;1
0.26799;51.494;-10.205;19.787;29.992;1
0.26819;51.494;-10.205;19.787;29.992;1
0.26838;51.494;-0.53848;30.479;35.863;1
0.26858;51.494;-26.154;33.722;59.876;1
0.26878;51.494;-17.184;39.659;56.843;1
0.26898;51.494;-17.184;39.659;56.843;1
0.26918;51.494;21.362;36.037;14.675;1
0.26659;51.494;-13.546;-0.0050321;13.495;1
0.26679;51.494;-60.472;-30.729;29.743;1
0.26699;51.494;-60.472;-30.729;29.743;1
0.26719;51.494;-34.342;-11.912;22.431;1
0.26739;51.494;-12.729;0.77156;20.445;1
0.26759;51.494;-12.729;0.77156;20.445;1
0.26779;51.494;0.46287;26.468;2.184;1
0.26799;51.494;18.452;35.008;16.556;1
0.26819;51.494;18.452;35.008;16.556;1
0.26838;51.494;28.476;42.375;13.899;1
0.26858;51.494;11.303;36.757;25.454;1
0.26659;51.494;-30.233;-17.411;12.822;1
0.26679;51.494;-27.658;-21.622;0.60363;1
0.26699;51.494;-27.658;-21.622;0.60363;1
0.26719;51.494;-1.366;0.58418;19.502;1
0.26739;51.494;10.704;17.562;0.68587;1
0.26759;51.494;10.704;17.562;0.68587;1
0.26659;51.494;-36.558;-31.812;0.4746;1
0.27177;51.476;27.927;27.927;0;1
0.27197;51.476;27.127;27.127;0;1
0.27217;51.476;27.127;27.127;0;1
0.27118;51.476;24.871;25.207;0.033568;1
0.27138;51.476;2.583;2.632;0.048931;1
0.27157;51.476;2.583;2.632;0.048931;1
0.27177;51.476;2.499;25.189;0.019877;1
0.27078;51.475;17.675;20.889;0.32138;1
0.27098;51.475;17.675;20.889;0.32138;1
0.27118;51.475;13.199;23.466;10.267;1
0.27138;51.475;1.576;23.692;0.79317;1
0.27157;51.475;1.576;23.692;0.79317;1
0.27177;51.475;18.276;22.644;0.43686;1
0.27197;51.475;20.846;21.597;0.075165;1
0.26559;51.475;-32.929;-3.271;0.021899;1
0.26579;51.475;-32.929;-3.271;0.021899;1
0.26599;51.475;-42.111;-38.655;0.34555;1
0.26619;51.475;-66.081;-47.404;18.677;1
0.26639;51.475;-66.081;-47.404;18.677;1
0.26659;51.475;-66.955;-51.202;15.753;1
0.26679;51.475;-55.984;-41.528;14.455;1
0.26699;51.475;-34.455;-27.372;0.70824;1
0.26719;51.475;-34.455;-27.372;0.70824;1
0.26739;51.475;-18.473;-14.717;0.37566;1
0.26759;51.475;-0.40523;-0.2061;0.19914;1
0.26779;51.475;-0.40523;-0.2061;0.19914;1
0.26799;51.475;10.027;10.228;0.020166;1
0.27058;51.475;0.87031;12.739;0.40359;1
0.27078;51.475;0.38001;15.023;11.223;1
0.27098;51.475;0.38001;15.023;11.223;1
0.27118;51.475;-0.024395;1.751;17.753;1
0.27138;51.475;0.60577;1.76;11.543;1
0.27157;51.475;0.60577;1.76;11.543;1
0.27177;51.475;12.359;17.691;0.53317;1
0.27197;51.475;17.286;17.782;0.049611;1
0.265;51.475;-33.396;-30.163;0.32331;1
0.26519;51.475;-33.396;-30.163;0.32331;1
0.26539;51.475;-38.103;-36.109;0.1994;1
0.26559;51.475;-45.688;-42.054;0.36335;1
0.26579;51.475;-45.688;-42.054;0.36335;1
0.26599;51.475;-57.332;-4.8;0.93316;1
0.26619;51.475;-77.529;-53.946;23.583;1
0.26639;51.475;-8.704;-58.032;29.008;1
0.26659;51.475;-8.704;-58.032;29.008;1
0.26679;51.475;-78.335;-55.702;22.633;1
0.26699;51.475;-63.698;-38.944;24.754;1
0.26719;51.475;-63.698;-38.944;24.754;1
0.26739;51.475;-49.061;-29.606;19.455;1
0.26759;51.475;-1.913;-0.96225;0.95077;1
0.26779;51.475;-1.913;-0.96225;0.95077;1
0.26799;51.475;-0.47636;0.30333;0.77969;1
0.26819;51.475;-0.67724;-0.029372;0.64787;1
0.26838;51.475;-0.67724;-0.029372;0.64787;1
0.26858;51.475;-0.24151;0.11739;0.3589;1
0.26878;51.475;0.21306;0.23887;0.025808;1
0.26998;51.475;0.4102;0.76482;0.35462;1
0.27018;51.475;-0.0004015;0.90652;0.90692;1
0.27038;51.475;-0.0004015;0.90652;0.90692;1
0.27058;51.475;-0.49358;10.482;15.418;1
0.27078;51.475;-10.254;11.899;22.153;1
0.27098;51.475;-10.254;11.899;22.153;1
0.27118;51.475;-12.755;13.048;25.803;1
0.27138;51.475;-0.35603;12.803;16.364;1
0.27157;51.475;0.36024;12.412;0.88093;1
0.27177;51.475;0.36024;12.412;0.88093;1
0.27197;51.475;10.765;11.977;0.12119;1
0.265;51.475;-48.413;-39.508;0.89051;1
0.26519;51.475;-48.413;-39.508;0.89051;1
0.26539;51.475;-49.505;-45.453;0.40513;1
0.26559;51.475;-57.989;-51.399;0.65906;1
0.26579;51.475;-57.989;-51.399;0.65906;1
0.26599;51.475;-71.053;-55.843;15.211;1
0.26619;51.475;-88.094;-57.186;30.908;1
0.26639;51.475;-84.999;-56.042;28.957;1
0.26659;51.475;-84.999;-56.042;28.957;1
0.26679;51.475;-81.903;-54.083;27.821;1
0.26699;51.475;-78.808;-52.427;26.381;1
0.26719;51.475;-78.808;-52.427;26.381;1
0.26739;51.475;-69.154;-50.772;18.382;1
0.26759;51.475;-49.718;-3.195;17.768;1
0.26779;51.475;-49.718;-3.195;17.768;1
0.26799;51.475;-35.128;-1.209;23.038;1
0.26819;51.475;-30.405;-0.64612;23.944;1
0.26838;51.475;-30.405;-0.64612;23.944;1
0.26858;51.475;-14.137;-0.17964;12.341;1
0.26878;51.475;-11.004;-0.0037119;10.967;1
0.26898;51.475;-10.588;0.14474;12.035;1
0.26918;51.475;-10.588;0.14474;12.035;1
0.26938;51.475;-0.39346;0.24833;0.64179;1
0.26958;51.475;-0.51953;0.35192;0.87145;1
0.26978;51.475;-0.51953;0.35192;0.87145;1
0.26998;51.475;-0.99346;0.45551;1.449;1
0.27018;51.475;-13.715;0.57672;19.482;1
